x1,x2
2.7329660271971044,2.344576218727186
3.6418044313522917,3.7409903410802663
3.40381076742405,1.5884651365522746
2.5555651456696635,0.8797715808722666
2.5608045611789008,1.9908516901616533
2.6948893217832457,1.4171134051137073
1.829201083366917,0.857054868562084
4.345776118188251,3.98669438246554
2.470690657438183,1.8095837702009867
4.621008760987233,3.572433279760702
3.011452619775348,1.9659429755219378
3.7729252336780106,3.7977648703486437
1.5193196396183333,1.7755060908226576
1.367574052182567,1.2021974971187892
2.371630363405604,2.000837320557465
0.05575984869161532,-0.5614672703553842
4.118962950243768,2.315532886565168
2.800099247247341,2.0588453898621584
3.149128114163041,2.2960172582507545
3.227623046069706,2.5916252976712295
2.5542170391050916,2.4431232679482577
3.9479531549682125,3.189716120471547
3.1084321893390197,2.2651428195856345
2.8020373776299197,1.5901900813775598
3.3907074545846214,2.992814740166433
2.6306316762503537,1.869747849239777
2.6116690904747304,1.9793048153552972
2.7196785701437154,2.31373878675556
2.501998408508093,1.3377081319004582
1.8596388754557929,1.2624782767185723
1.9596722669998234,1.4279427689907673
3.8657847741040463,2.0798166042334914
3.567376157803186,1.3152300404628983
3.0757767338689064,2.377348949077667
3.8474192142428283,2.506697417397971
3.371887367329691,1.7914133081817325
-0.13646791984555007,0.08654023805538347
3.623148534778538,2.9776716567460664
1.7770268458235974,0.8720012179930279
1.0757822580637204,0.11469750775236554
1.929486777792221,1.179142340337287
3.6843583608987074,2.624358424939219
4.117288701352587,2.427551179738878
3.0235510904575893,1.5836527190188285
3.6758566238851214,2.159872439330496
2.9062152079423713,3.105646350325874
4.278054006104834,3.4349566504832243
2.971434084517127,0.9058493606629352
3.817194807995374,2.4019109864086743
3.741658417367651,1.8334142070184998
2.5684949110656614,1.4592628886033205
2.9350893411387524,1.8615698945235557
5.092282221840364,4.031507663609019
2.414809698503804,0.7804444504772152
2.7288710684011845,1.7509665692960383
2.495863078920905,2.080810942194095
2.8518748163626446,1.5979846189116809
1.833600448391193,0.5385134565889926
2.3283453499814675,0.6832070364303551
4.673052548534757,4.343275846899452
4.638441643529908,3.7696543302035117
4.118105675175485,2.5692128479910523
2.1272216806233173,1.7396661012515706
4.055290289579444,2.469056945053345
3.554977719027864,2.2746345832869266
4.720564601867995,2.8396864221116633
3.361188969857216,2.597277224884108
3.236910356819808,1.2700041019463733
2.349079103424566,1.3677189902077753
3.131223579809122,2.6358841521830314
2.9739086810205055,2.3529476050875986
2.7073106915569793,2.486088948033518
3.3709632977464885,1.7364791375101194
2.9389308224020265,1.6689375370993003
3.6716576605935196,2.5163217598830356
3.648209304380614,3.228262162576042
3.3551620552453434,2.622486477733215
3.4076374793984887,2.8876004099481993
2.179353716615008,1.0746425959957207
4.415857624042373,4.272961878139981
4.829542627319538,3.7934267568224787
2.696920244794368,1.6144439018192531
4.291336049323392,2.8581337285780983
4.067798759797713,2.499446342922693
4.965009783153194,3.1306215097438366
4.739669146714073,3.242304061581729
1.2543255539372888,0.6848647272578312
3.8991590746217013,1.8109221420764268
1.7344979411372905,1.1184253281685161
3.3669692064979415,3.3777378294007043
3.56771109630712,1.5515276700442517
4.904598403276753,4.745982379700132
4.059904401882985,2.50713163634542
2.3209424630878717,2.005964397374641
1.6987301769184624,0.9318616360494385
3.0408121614750816,1.9430701770808851
4.195509004903381,3.219898883171922
3.9644441329421833,3.0267838345601845
3.1269305369363036,1.8575498998540962
2.7276970252714627,1.8386725362538532
